****************************************************************
Suite Created By = Protacon Technologies Ltd
TesterID = SWT-G3-42
SWT version = 1.4.0.6
TestPlaceIdentification = HST-6
ProductType = UHF
Chip Model = Monza5
Chip Manufacturer = Impinj
Product Specification = 3003122
Inlay Type = UHF
Product Readiness Level = 
Prodline Name = HST-6
Tester Name = SWT-G3_42
Product Name = Dose Wet
Product Spec = 3003122
Encoding Specification = 
Start of test = 2019-08-05 00:48:32
Main Roll ID = 0006262502
Sub Roll IDs = 
Roll Counter = 1
ReadersGAPs = 
Attenuation1.Value = 14.0
Attenuation2.Value = 0.0
Operator Name IC-Attachment =
Operator Name IC-Converting =
Operator Name Final Testing =
Chip Manufacturing Date =
SFG Roll ID = 0006262153
R1_CMD1 = FF0928000000020000000006 (CRC:CCITT:1:-1)|FF0D28000000E28011302000XXXXXXXXXXXXXXXX|45|0|1|0|Read Tag Tid Cmd(0:0)|1|TID(12:24)
Fields = Index, TID(12:24), ProductionMode, Status, Status_R1, Status_R2, Attenuation(0:), Attenuation_R1, Attenuation_R2, SpliceCount(0:), Time
3521.1, FF0D28000000E2801130200035FF566509F6B599, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:56.857
3522.1, FF0D28000000E28011302000316F566A09F6F6BE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:57.098
3523.1, FF0D28000000E2801130200035EF566509F6F6FA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:57.359
3524.1, FF0D28000000E28011302000319F567409F6E613, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:57.619
3525.1, FF0D28000000E28011302000391F567209F6384C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:57.865
3526.1, FF0D28000000E28011302000318F567409F6A570, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:58.119
3527.1, FF0D28000000E28011302000390F567209F67B2F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:58.378
3528.1, FF0D28000000E280113020003840567B09F6AD2E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:58.622
3529.1, FF0D28000000E28011302000393F567A09F63F82, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:58.878
3530.1, FF0D28000000E280113020003850567B09F6EE4D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:59.137
3531.1, FF0D28000000E28011302000392F567A09F67CE1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:59.383
3532.1, FF0D28000000E280113020003820567209F6A76C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:59.644
3533.1, FF0D28000000E2801130200030A0567809F6B8BF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:26:59.891
3534.1, FF0D28000000E280113020003830567209F6E40F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:00.147
3535.1, FF0D28000000E2801130200030B0567809F6FBDC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:00.407
3536.1, FF0D28000000E280113020003800566809F692D1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:00.655
3537.1, FF0D28000000E280113020003080566E09F64C8E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:00.907
3538.1, FF0D28000000E280113020003810566809F6D1B2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:01.162
3539.1, FF0D28000000E280113020003090566E09F60FED, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:01.425
3540.1, FF0D28000000E2801130200034E0565809F64B81, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:01.666
3541.1, FF0D28000000E280113020003060566209F62D33, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:01.924
3542.1, FF0D28000000E2801130200034F0565809F608E2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:02.185
3543.1, FF0D28000000E280113020003070566209F66E50, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:02.436
3544.1, FF0D28000000E2801130200034C0564B09F6EF15, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:02.683
3545.1, FF0D28000000E280113020003040565509F6ED41, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:02.952
3546.1, FF0D28000000E2801130200034D0564B09F6AC76, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:03.187
3547.1, FF0D28000000E280113020003050565509F6AE22, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:03.442
3548.1, FF0D28000000E2801130200034A0563F09F64A6D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:03.701
3549.1, FF0D28000000E280113020003020564809F6B5B6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:03.955
3550.1, FF0D28000000E2801130200034B0563F09F6090E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:04.215
3551.1, FF0D28000000E280113020003030564809F6F6D5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:04.466
3552.1, FF0D28000000E280113020003480563509F66DE1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:04.709
3553.1, FF0D28000000E2801130200038E0563809F66815, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:04.967
3554.1, FF0D28000000E280113020003490563509F62E82, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:05.214
3555.1, FF0D28000000E280113020003010563D09F65E21, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:05.473
3556.1, FF0D28000000E280113020003460562E09F66E8A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:05.734
3557.1, FF0D28000000E2801130200038C0562F09F68C05, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:05.981
3558.1, FF0D28000000E280113020003470562E09F62DE9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:06.242
3559.1, FF0D28000000E2801130200038D0562F09F6CF66, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:06.495
3560.1, FF0D28000000E2801130200038A1562F09F6205E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:06.743
3561.1, FF0D28000000E280113020003441562E09F6DF7C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:06.999
3562.1, FF0D28000000E280113020003891562F09F6E5FB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:07.253
3563.1, FF0D28000000E280113020003431562E09F60774, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:07.509
3564.1, FF0D28000000E2801130200038A1563809F64288, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:07.767
3565.1, FF0D28000000E280113020003441563509F67C26, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:08.014
3566.1, FF0D28000000E280113020003891563809F6872D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:08.276
3567.1, FF0D28000000E280113020003431563509F6A42E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:08.517
3568.1, FF0D28000000E2801130200038A1564209F69D55, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:08.775
3569.1, FF0D28000000E280113020003441563F09F6DD6C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:09.022
3570.1, FF0D28000000E280113020003891564209F658F0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:09.280
3571.1, FF0D28000000E280113020003431563F09F60564, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:09.545
3572.1, FF0D28000000E2801130200038A1564F09F64CF8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:09.784
3573.1, FF0D28000000E280113020003441564B09F6E37F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:10.043
3574.1, FF0D28000000E280113020003891564F09F6895D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:10.291
3575.1, FF0D28000000E280113020003431564B09F63B77, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:10.552
3576.1, FF0D28000000E2801130200038A1565C09F66EAA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:10.794
3577.1, FF0D28000000E280113020003441565809F6C12D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:11.067
3578.1, FF0D28000000E280113020003891565C09F6AB0F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:11.311
3579.1, FF0D28000000E280113020003431565809F61925, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:11.556
3580.1, FF0D28000000E2801130200038A1566809F6187D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:11.827
3581.1, FF0D28000000E280113020003441566409F636F2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:12.056
3582.1, FF0D28000000E280113020003891566809F6DDD8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:12.327
3583.1, FF0D28000000E280113020003431566409F6EEFA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:12.576
3584.1, FF0D28000000E2801130200038A1567209F6AB06, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:12.835
3585.1, FF0D28000000E280113020003441566F09F68799, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:13.077
3586.1, FF0D28000000E280113020003891567209F66EA3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:13.350
3587.1, FF0D28000000E280113020003431566F09F65F91, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:13.592
3588.1, FF0D28000000E2801130200038A1567B09F63A2F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:13.850
3589.1, FF0D28000000E280113020003441567809F6E54F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:14.107
3590.1, FF0D28000000E280113020003891567B09F6FF8A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:14.353
3591.1, FF0D28000000E280113020003431567809F63D47, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:14.613
3592.1, FF0D28000000E280113020003052567809F6358D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:14.859
3593.1, FF0D28000000E2801130200034B2567809F65F4D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:15.114
3594.1, FF0D28000000E280113020003062567809F6F028, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:15.377
3595.1, FF0D28000000E2801130200034C2567809F68745, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:15.621
3596.1, FF0D28000000E280113020003052566E09F6477A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:15.865
3597.1, FF0D28000000E2801130200034B2566F09F63D9B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:16.132
3598.1, FF0D28000000E280113020003062566E09F682DF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:16.393
3599.1, FF0D28000000E2801130200034C2566F09F6E593, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:16.638
3600.1, FF0D28000000E280113020003052566209F686F6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:16.879
3601.1, FF0D28000000E2801130200034B2566409F68CF0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:17.138
3602.1, FF0D28000000E280113020003062566209F64353, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:17.405
3603.1, FF0D28000000E2801130200034C2566409F654F8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:17.652
3604.1, FF0D28000000E280113020003052565509F6C042, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:17.907
3605.1, FF0D28000000E2801130200034B2565809F67B2F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:18.164
3606.1, FF0D28000000E280113020003062565509F605E7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:18.411
3607.1, FF0D28000000E2801130200034C2565809F6A327, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:18.670
3608.1, FF0D28000000E280113020003052564809F603DE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:18.916
3609.1, FF0D28000000E2801130200034B2564B09F6597D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:19.169
3610.1, FF0D28000000E280113020003062564809F6C67B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:19.430
3611.1, FF0D28000000E2801130200034C2564B09F68175, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:19.683
3612.1, FF0D28000000E280113020003052563D09F62DEC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:19.940
3613.1, FF0D28000000E2801130200034B2563F09F6676E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:20.188
3614.1, FF0D28000000E280113020003062563D09F6E849, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:20.436
3615.1, FF0D28000000E2801130200034C2563F09F6BF66, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:20.693
3616.1, FF0D28000000E280113020003052563309F6CC22, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:20.951
3617.1, FF0D28000000E2801130200034B2563509F6C624, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:21.207
3618.1, FF0D28000000E280113020003062563309F60987, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:21.450
3619.1, FF0D28000000E2801130200034C2563509F61E2C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:21.722
3620.1, FF0D28000000E2801130200030A3562D09F6EBBF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:21.962
3621.1, FF0D28000000E2801130200034B2562E09F6657E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:22.224
3622.1, FF0D28000000E280113020003093562D09F62E1A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:22.470
3623.1, FF0D28000000E2801130200034C2562E09F6BD76, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:22.727
3624.1, FF0D28000000E2801130200030C3563309F6832B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:22.984
3625.1, FF0D28000000E280113020003843562F09F6EE0F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:23.226
3626.1, FF0D28000000E2801130200030B3563309F65B23, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:23.491
3627.1, FF0D28000000E280113020003833562F09F63607, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:23.750
3628.1, FF0D28000000E2801130200030C3563D09F662E5, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:23.989
3629.1, FF0D28000000E280113020003863563809F60A1F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:24.250
3630.1, FF0D28000000E2801130200030B3563D09F6BAED, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:24.494
3631.1, FF0D28000000E280113020003853563809F6CFBA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:24.747
3632.1, FF0D28000000E2801130200030C3564809F64CD7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:25.005
3633.1, FF0D28000000E280113020003863564209F6D5C2, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:25.254
3634.1, FF0D28000000E2801130200030B3564809F694DF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:25.519
3635.1, FF0D28000000E280113020003853564209F61067, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:25.777
3636.1, FF0D28000000E2801130200030C3565509F68F4B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:26.010
3637.1, FF0D28000000E280113020003863564F09F6046F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:26.273
3638.1, FF0D28000000E2801130200030B3565509F65743, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:26.527
3639.1, FF0D28000000E280113020003853564F09F6C1CA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:26.774
3640.1, FF0D28000000E2801130200030C3566209F6C9FF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:27.028
3641.1, FF0D28000000E280113020003863565C09F6263D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:27.290
3642.1, FF0D28000000E2801130200030B3566209F611F7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:27.546
3643.1, FF0D28000000E280113020003853565C09F6E398, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:27.790
3644.1, FF0D28000000E2801130200030C3566E09F60873, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:28.046
3645.1, FF0D28000000E280113020003863566809F650EA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:28.303
3646.1, FF0028040025AA, 0, 0, 0, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:28.573
3647.1, FF0D28000000E280113020003853566809F6954F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:28.809
3648.1, FF0D28000000E2801130200030C3567809F67A84, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:29.067
3649.1, FF0D28000000E280113020003863567209F6E391, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:29.324
3650.1, FF0D28000000E2801130200030B3567809F6A28C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:29.569
3651.1, FF0D28000000E280113020003853567209F62634, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:29.815
3652.1, FF0D28000000E280113020003834567B09F6A9E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:30.087
3653.1, FF0D28000000E280113020003863567B09F672B8, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:30.328
3654.1, FF0D28000000E280113020003844567B09F671EE, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:30.585
3655.1, FF0D28000000E280113020003853567B09F6B71D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:30.833
3656.1, FF0D28000000E280113020003834567209F638CF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:31.088
3657.1, FF0D28000000E280113020003094567809F6A1DA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:31.344
3658.1, FF0D28000000E280113020003844567209F6E0C7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:31.593
3659.1, FF0D28000000E2801130200030A4567809F6647F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:31.862
3660.1, FF0D28000000E280113020003834566809F68BB4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:32.103
3661.1, FF0D28000000E280113020003094566E09F6D32D, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:32.358
3662.1, FF0D28000000E280113020003844566809F653BC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:32.614
3663.1, FF0D28000000E2801130200030A4566E09F61688, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:32.860
3664.1, FF0D28000000E280113020003834565C09F6FD63, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:33.127
3665.1, FF0D28000000E280113020003094566209F612A1, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:33.372
3666.1, FF0D28000000E280113020003844565C09F6256B, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:33.625
3667.1, FF0D28000000E2801130200030A4566209F6D704, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:33.871
3668.1, FF0D28000000E280113020003834564F09F6DF31, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:34.134
3669.1, FF0D28000000E280113020003094565509F65415, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:34.385
3670.1, FF0D28000000E280113020003844564F09F60739, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:34.645
3671.1, FF0D28000000E2801130200030A4565509F691B0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:34.890
3672.1, FF0D28000000E280113020003834564209F60E9C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:35.145
3673.1, FF0D28000000E280113020003094564809F69789, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:35.391
3674.1, FF0D28000000E280113020003844564209F6D694, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:35.648
3675.1, FF0D28000000E2801130200030A4564809F6522C, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:35.906
3676.1, FF0D28000000E280113020003834563809F6D141, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:36.150
3677.1, FF0D28000000E280113020003094563D09F6B9BB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:36.413
3678.1, FF0D28000000E280113020003864563809F68F8F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:36.668
3679.1, FF0D28000000E2801130200030A4563D09F67C1E, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:36.914
3680.1, FF0D28000000E280113020003834562F09F6B397, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:37.172
3681.1, FF0D28000000E280113020003094563309F65875, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:37.418
3682.1, FF0D28000000E280113020003844562F09F66B9F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:37.686
3683.1, FF0D28000000E2801130200030A4563309F69DD0, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:37.932
3684.1, FF0D28000000E2801130200034D5562E09F67B85, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:38.188
3685.1, FF0D28000000E280113020003094562D09F6AB8A, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:38.434
3686.1, FF0D28000000E2801130200034C5562E09F638E6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:38.696
3687.1, FF0D28000000E2801130200030A4562D09F66E2F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:38.952
3688.1, FF0D28000000E2801130200034D5563509F6D8DF, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:39.205
3689.1, FF0D28000000E280113020003075563309F6CF74, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:39.450
3690.1, FF0D28000000E2801130200034C5563509F69BBC, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:39.707
3691.1, FF0D28000000E280113020003065563309F68C17, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:39.950
3692.1, FF0D28000000E2801130200034D5563F09F67995, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:40.210
3693.1, FF0D28000000E280113020003075563D09F62EBA, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:40.466
3694.1, FF0D28000000E2801130200034C5563F09F63AF6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:40.724
3695.1, FF0D28000000E280113020003065563D09F66DD9, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:40.968
3696.1, FF0D28000000E280113020003815564F09F66EC7, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:41.229
3697.1, FF0D28000000E2801130200030B5564809F6267F, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:41.484
3698.1, FF0D28000000E280113020003805564F09F62DA4, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:41.740
3699.1, FF0D28000000E280113020003065564809F643EB, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:41.986
3700.1, FF0D28000000E280113020003815565C09F64C95, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:42.246
3701.1, FF0D28000000E2801130200030B5565509F6E5E3, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:42.503
3702.1, FF0D28000000E280113020003805565C09F60FF6, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:42.750
3703.1, FF0D28000000E2801130200030A5565509F6A680, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:43.011
3704.1, FF0D28000000E280113020003815566809F63A42, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:43.252
3705.1, FF0D28000000E2801130200030B5566209F6A357, 0, 1, 1, 0, 14.0, 14.0, 0.0, 0, 2019-08-05 01:27:43.518
